detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,price
5102,T0000004965,S001,1,2019-06-11 10:59:11,AS501123,ÀÌÀÇÁ¤,2019-04-01 15:52,iwai_kou@example.com,F,21,1998-01-03,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5103,T0000004966,S001,1,2019-06-11 13:17:01,HD556323,ÀÌ¿µ¿ø,2019-02-26 3:18,nara_shunji@example.com,M,35,1984-04-06,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5104,T0000004967,S001,1,2019-06-11 13:35:19,AS279781,ÀÌ¾ÆÀÓ,2019-04-04 14:02,nakagawa_chise@example.com,F,65,1954-02-19,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5105,T0000004968,S005,1,2019-06-11 15:35:12,OA607825,±èÇüÁø,2019-01-24 9:54,niimura_suzuka@example.com,F,46,1973-01-25,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5106,T0000004969,S005,1,2019-06-11 16:13:56,AS587750,ÀÌ´ÜÀÌ,2019-04-10 2:57,kawahara_teppei@example.com,M,73,1946-01-01,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5107,T0000004970,S001,1,2019-06-11 16:51:50,PL160503,ÀÌÇýÁö,2019-03-14 8:48,takeda_hiroki@example.com,M,34,1985-06-16,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5108,T0000004971,S005,1,2019-06-11 18:41:33,HD281795,¹Ú¿¬ÁØ,2019-04-16 11:43,shibayama_mina@example.com,F,31,1987-11-29,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5109,T0000004972,S001,1,2019-06-11 18:44:28,IK660380,±èÁ¤ÇÑ,2019-02-05 21:57,shouji_ryuukichi@example.com,M,58,1961-03-24,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5110,T0000004973,S004,2,2019-06-11 19:16:00,AS408690,¹Ú¼­ÀÎ,2019-05-15 21:47,tsuchiya_masayuki@example.com,M,34,1985-03-16,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,360000
5111,T0000004974,S002,1,2019-06-11 19:31:34,HI784547,ÀÌº¸¹Ì,2019-03-06 11:28,yamase_shun@example.com,F,61,1958-04-16,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
5112,T0000004975,S003,1,2019-06-11 19:55:23,AS404195,±èÅÂÇÑ,2019-02-11 1:50,ando_stmaria@example.com,M,61,1958-01-28,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5113,T0000004976,S001,1,2019-06-11 20:46:09,HD287652,ÀÌ½Å¿µ,2019-03-19 20:41,mizutani_yuki@example.com,F,30,1989-04-15,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
5114,T0000004977,S003,2,2019-06-11 22:30:14,HD735632,ÀÌÇØ³ª,2019-03-08 15:21,kameyama_masayuki@example.com,M,66,1952-10-26,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,240000
5115,T0000004978,S002,1,2019-06-11 23:56:55,HD759595,ÃÖÁ¾¼®,2019-06-05 1:01,nakazawa_miyuki@example.com,F,45,1974-07-14,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5116,T0000004979,S003,1,2019-06-12 00:26:51,GD350258,±è¿¹½Â,2019-01-30 12:21,komiya_naoto@example.com,M,35,1984-01-02,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5117,T0000004980,S002,3,2019-06-12 01:03:12,HD961587,ÀÌ¼¼¹Ì,2019-03-16 11:34,ooizumi_masaaki@example.com,M,45,1973-09-07,´ëÀü±¤¿ª½Ã,PC-B,85000,255000
5118,T0000004981,S003,1,2019-06-12 02:05:16,PL081925,ÀÌ¼³¸°,2019-03-28 18:44,murakami_ema@example.com,F,26,1992-12-23,ºÎ»ê±¤¿ª½Ã,PC-C,120000,120000
5119,T0000004982,S002,1,2019-06-12 02:32:17,HD044650,ÀÌ¼öºñ,2019-04-08 9:24,fujita_erika@example.com,F,74,1945-08-04,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
5120,T0000004983,S004,1,2019-06-12 03:21:59,IK931165,¹ÚÇÏÀ±,2019-04-16 9:21,kubota_noriko1@example.com,F,65,1953-11-23,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
5121,T0000004984,S003,1,2019-06-12 04:01:21,GD607294,ÀÌÁÖ¸í,2019-02-26 10:25,taki_asami@example.com,F,75,1943-11-06,±¤ÁÖ±¤¿ª½Ã,PC-C,120000,120000
5122,T0000004985,S001,1,2019-06-12 04:17:16,HD693171,¹ÚÀçÇö,2019-04-12 19:12,hirakawa_ryuukichi@example.com,M,34,1985-07-18,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
5123,T0000004986,S002,1,2019-06-12 05:07:36,IK604091,ÀÌ¾Æ¹Î,2019-02-25 11:11,aibu_hiroshi@example.com,M,48,1971-01-05,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
5124,T0000004987,S004,1,2019-06-12 05:53:57,OA760273,±èµµÀ¯,2019-02-16 18:52,niigaki_daigorou@example.com,M,72,1947-05-22,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5125,T0000004988,S002,1,2019-06-12 06:25:34,HI889608,±èÇüºó,2019-02-15 22:37,niigaki_chiemi@example.com,F,79,1940-05-17,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5126,T0000004989,S005,1,2019-06-12 06:46:58,PL894962,±è¼®Çö,2019-01-10 9:57,hiyoshi_takeo@example.com,M,33,1985-11-25,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5127,T0000004990,S002,2,2019-06-12 07:11:34,OA225531,ÃÖ¹ÎÀ¯,2019-06-01 10:47,tachiishi_akane@example.com,F,22,1997-05-25,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
5128,T0000004991,S002,1,2019-06-12 07:32:03,TS420082,ÀÌÁØÇù,2019-02-25 15:45,mori_ittoku@example.com,M,29,1990-03-14,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
5129,T0000004992,S005,1,2019-06-12 07:46:58,GD230002,ÀÌÈñÅÂ,2019-02-28 9:45,kikkawa_yuuichi@example.com,M,48,1971-05-10,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5130,T0000004993,S004,1,2019-06-12 08:16:02,IK478859,ÀÌ»ç¶ó,2019-03-14 7:08,tamaki_shinichi@example.com,M,28,1990-10-12,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5131,T0000004994,S005,1,2019-06-12 08:20:32,GD314208,±èµµÇÑ,2019-02-10 15:46,taguchi_naoto@example.com,M,54,1965-06-09,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5132,T0000004995,S001,1,2019-06-12 08:36:46,PL999250,¹Ú°Ç¿µ,2019-04-26 1:28,sugiyama_kenichi@example.com,M,21,1998-03-05,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5133,T0000004996,S005,1,2019-06-12 09:03:45,PL918865,ÀÌÁ¦ÀÎ,2019-03-07 19:05,honnda_tsutomu@example.com,M,51,1967-12-31,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5134,T0000004997,S005,1,2019-06-12 09:50:42,GD573644,±èµ¿¿¬,2019-01-16 13:26,shinozaki_shigeki@example.com,M,67,1952-07-30,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5135,T0000004998,S001,4,2019-06-12 09:51:32,HI920533,±èÇÏ¾ð,2019-02-18 18:52,nemoto_mika@example.com,F,29,1990-02-27,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,200000
5136,T0000004999,S001,1,2019-06-12 09:55:12,PL622205,¹Ú¿µÂù,2019-04-27 3:07,oikawa_mitsuru@example.com,M,80,1939-04-20,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5137,T0000005000,S003,1,2019-06-12 09:57:24,OA210660,±è½ÃÇÏ,2019-02-01 17:38,fukuyama_toshiya@example.com,M,71,1948-01-20,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5138,T0000005001,S005,1,2019-06-12 09:59:02,HI598974,ÃÖ¿ë¼®,2019-06-07 2:09,kanamaru_masahiko@example.com,M,78,1941-01-18,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5139,T0000005002,S001,1,2019-06-12 10:55:22,HD123842,±èÁØÈ£,2019-01-03 9:20,kanzaki_keiji@example.com,M,74,1944-11-17,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5140,T0000005003,S004,1,2019-06-12 11:09:36,GD991251,ÀÌÀåÈÆ,2019-02-28 18:26,chiba_chiemi@example.com,F,24,1995-06-28,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
5141,T0000005004,S004,1,2019-06-12 12:14:46,TS268882,±èÀÎ¼­,2019-01-28 4:53,kishibe_keiko@example.com,F,66,1953-03-23,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
5142,T0000005004,S001,1,2019-06-12 12:14:46,TS268882,±èÀÎ¼­,2019-01-28 4:53,kishibe_keiko@example.com,F,66,1953-03-23,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5143,T0000005005,S004,1,2019-06-12 12:40:14,IK430848,±è°ÇÈÄ,2019-01-15 7:57,kodama_yuusuke@example.com,M,55,1963-10-08,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
5144,T0000005006,S002,1,2019-06-12 12:48:19,OA436769,ÀÌ¹ÎÁø,2019-02-19 23:58,itakura_kazuyo@example.com,F,24,1994-10-04,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
5145,T0000005006,S004,2,2019-06-12 12:48:19,OA436769,ÀÌ¹ÎÁø,2019-02-19 23:58,itakura_kazuyo@example.com,F,24,1994-10-04,±¤ÁÖ±¤¿ª½Ã,PC-D,180000,360000
5146,T0000005007,S003,1,2019-06-12 14:14:43,TS649822,ÀÌ°¡Çý,2019-04-03 18:37,mizushima_fumiyo@example.com,F,44,1975-03-18,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5147,T0000005008,S005,1,2019-06-12 14:45:32,OA402491,ÀÌÇÑº½,2019-04-10 8:26,ichikawa_atsushi@example.com,M,20,1999-04-15,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5148,T0000005009,S003,1,2019-06-12 15:10:16,TS416373,±èÁÖ¿¬,2019-02-10 21:32,uchida_hiromasa@example.com,M,26,1993-07-26,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
5149,T0000005010,S001,1,2019-06-12 15:34:45,IK975392,ÀÌÁø¼Ö,2019-02-19 15:41,tazaki_takashi@example.com,M,63,1956-04-08,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
5150,T0000005011,S003,1,2019-06-12 15:51:42,TS594841,ÀÌÇöÅÃ,2019-02-21 19:42,kataoka_shinnosuke@example.com,M,28,1990-12-20,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5151,T0000005012,S005,1,2019-06-12 15:51:49,GD230222,ÃÖ¸í¼º,2019-06-06 21:59,moriguchi_seiji@example.com,M,46,1973-01-01,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5152,T0000005013,S005,1,2019-06-12 16:11:20,AS476267,ÀÌ¼ÒÀ±,2019-03-02 5:10,machida_yuu@example.com,F,66,1952-09-01,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5153,T0000005014,S003,1,2019-06-12 16:43:22,TS470645,ÃÖ¿¬¾Æ,2019-06-09 22:28,ban_ryousuke@example.com,M,78,1941-07-14,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5154,T0000005015,S002,1,2019-06-12 17:16:43,HI245995,¹Ú¹Î°â,2019-05-05 8:42,kasai_miduki@example.com,F,61,1958-07-10,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
5155,T0000005016,S004,1,2019-06-12 17:55:48,IK112757,ÀÌ¹®¼º,2019-02-20 5:28,iwase_maki@example.com,F,46,1973-07-14,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5156,T0000005017,S002,1,2019-06-12 18:06:18,IK107909,¹Ú¹ÎÂù,2019-04-12 11:47,sakamoto_kazuhisa@example.com,M,57,1961-10-11,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
5157,T0000005018,S001,1,2019-06-12 20:07:12,GD521924,±è½Ã¿î,2019-02-03 7:13,nozaki_michiko@example.com,F,44,1975-08-03,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5158,T0000005019,S001,1,2019-06-12 21:50:41,OA832399,ÃÖµ¿¾ð,2019-05-31 21:32,uematsu_koutarou@example.com,M,77,1942-07-09,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
5159,T0000005020,S005,1,2019-06-12 22:52:21,PL486566,ÀÌ¼­·É,2019-03-19 2:05,satake_kanji@example.com,M,79,1940-05-09,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5160,T0000005021,S005,1,2019-06-12 23:04:02,IK112757,ÀÌ¹®¼º,2019-02-20 5:28,iwase_maki@example.com,F,46,1973-07-14,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5161,T0000005022,S005,1,2019-06-12 23:06:00,OA250167,¹Úµµ¿±,2019-05-06 13:04,katayama_hitoshi@example.com,M,50,1969-01-11,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5162,T0000005023,S001,2,2019-06-12 23:13:23,HI383326,±èÀçÈÖ,2019-02-13 16:06,yoneya_kyouko@example.com,F,63,1956-05-31,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
5163,T0000005024,S001,1,2019-06-12 23:18:51,AS192901,¹ÚÇý¼º,2019-04-21 5:51,isomura_george@example.com,M,73,1946-03-06,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5164,T0000005025,S004,1,2019-06-13 00:13:37,AS065870,±è¼±±Ô,2019-02-01 8:45,yoshii_you@example.com,F,41,1978-07-08,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5165,T0000005026,S002,2,2019-06-13 00:36:18,IK461350,ÀÌÃ¤Çõ,2019-02-26 19:57,nishijima_nozomi@example.com,F,23,1995-10-03,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
5166,T0000005027,S003,1,2019-06-13 02:20:31,GD362521,±è¼­À²,2019-01-06 19:11,matsuoka_haruki@example.com,F,69,1950-02-01,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
5167,T0000005028,S005,1,2019-06-13 03:05:37,IK651569,±è¼®¿ì,2019-02-08 6:36,iwashita_takeshi@example.com,M,58,1961-05-03,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5168,T0000005029,S005,1,2019-06-13 03:23:35,AS476267,ÀÌ¼ÒÀ±,2019-03-02 5:10,machida_yuu@example.com,F,66,1952-09-01,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5169,T0000005030,S001,1,2019-06-13 04:07:00,OA866679,±è¿ëºó,2019-02-10 11:22,sawamura_mitsuhiro@example.com,M,46,1972-12-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5170,T0000005031,S005,1,2019-06-13 04:09:25,AS468297,¹Ú¿¬¼ö,2019-04-27 14:57,masui_masatoshi@example.com,M,54,1965-05-03,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5171,T0000005032,S002,1,2019-06-13 04:17:09,HI151829,±èÀå¿ø,2019-02-13 7:14,kusumoto_kazuyo@example.com,F,74,1944-12-02,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
5172,T0000005033,S002,1,2019-06-13 06:48:33,HI650178,¹ÚÀ¯ÁØ,2019-04-11 6:39,imamura_takao@example.com,M,63,1955-11-10,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
5173,T0000005033,S005,1,2019-06-13 06:48:33,HI650178,¹ÚÀ¯ÁØ,2019-04-11 6:39,imamura_takao@example.com,M,63,1955-11-10,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5174,T0000005034,S005,1,2019-06-13 07:56:08,IK547632,±èºó,2019-02-05 15:41,kanaya_yuu@example.com,F,77,1941-10-12,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5175,T0000005035,S003,1,2019-06-13 08:20:29,IK975392,ÀÌÁø¼Ö,2019-02-19 15:41,tazaki_takashi@example.com,M,63,1956-04-08,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5176,T0000005035,S003,1,2019-06-13 08:20:29,IK975392,ÀÌÁø¼Ö,2019-02-19 15:41,tazaki_takashi@example.com,M,63,1956-04-08,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5177,T0000005036,S005,1,2019-06-13 08:26:51,IK986467,±è¼¼ÁØ,2019-01-09 5:23,ootani_hiroaki@example.com,M,43,1975-12-07,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
5178,T0000005037,S003,1,2019-06-13 08:51:15,HD643188,ÃÖ¼Ò¿µ,2019-06-11 22:26,ooji_kadue@example.com,F,66,1953-04-21,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
5179,T0000005038,S005,1,2019-06-13 09:08:38,IK287037,¹ÚÇöÂù,2019-05-12 5:24,uchimi_motoki@example.com,M,35,1984-03-02,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5180,T0000005039,S002,1,2019-06-13 09:20:32,HD459783,±è½ÃÈ¯,2019-01-07 14:28,fukikoshi_miki@example.com,F,48,1971-04-02,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
5181,T0000005040,S004,1,2019-06-13 10:45:04,HD218970,±è¼ºÈÆ,2019-01-08 18:22,okada_toshiya@example.com,M,23,1996-06-11,±¤ÁÖ±¤¿ª½Ã,PC-D,180000,180000
5182,T0000005041,S005,1,2019-06-13 10:54:06,TS351797,¹ÚÇõ,2019-04-29 18:17,hosaka_toshie@example.com,F,39,1979-11-18,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5183,T0000005042,S002,1,2019-06-13 11:12:52,GD437531,ÃÖ±â¹®,2019-06-06 20:13,toduka_shun@example.com,F,57,1961-12-19,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
5184,T0000005043,S003,1,2019-06-13 12:00:32,TS121904,ÀÌ¿¹·É,2019-03-11 14:30,akutsu_keiko1@example.com,F,51,1967-10-13,¿ï»ê±¤¿ª½Ã,PC-C,120000,120000
5185,T0000005044,S005,1,2019-06-13 12:01:58,TS486027,ÀÌÃÊÈñ,2019-03-19 22:49,iwai_kazuyuki@example.com,M,59,1960-05-10,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5186,T0000005045,S001,1,2019-06-13 12:07:36,AS047815,ÀÌ³²ÁØ,2019-02-20 22:29,yoshino_masayoshi@example.com,M,75,1944-05-26,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5187,T0000005046,S005,1,2019-06-13 12:09:53,HD802058,¹ÚÁ¦Çö,2019-05-07 5:10,aragaki_kimimaro@example.com,M,72,1947-05-27,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5188,T0000005047,S003,1,2019-06-13 12:19:02,PL343970,ÃÖÃ¤¼º,2019-06-02 21:09,katase_nagatoshi@example.com,M,52,1967-01-15,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5189,T0000005048,S005,1,2019-06-13 12:31:52,TS714045,¹Ú°ÇÈñ,2019-04-14 5:41,mizuta_hitomi@example.com,F,70,1948-10-26,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5190,T0000005049,S005,1,2019-06-13 12:43:24,PL560462,¹Ú¿ëÀç,2019-05-08 13:55,tomisawa_mirai@example.com,M,21,1998-05-08,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
5191,T0000005050,S003,1,2019-06-13 12:49:57,AS067995,¹ÚÀÌÇö,2019-04-16 9:08,ohara_erika@example.com,F,66,1952-12-08,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
5192,T0000005051,S001,1,2019-06-13 12:59:11,TS360510,ÀÌÈ¿¸®,2019-03-15 15:31,matsuyama_tatsuya@example.com,M,31,1987-08-13,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
5193,T0000005052,S001,2,2019-06-13 13:51:30,HI140002,¹Ú±âÈÆ,2019-05-03 12:43,kusunoki_yuu@example.com,F,79,1940-06-10,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5194,T0000005053,S005,1,2019-06-13 14:00:13,HD076496,±è°ÇÈ£,2019-01-09 0:20,toji_norihito@example.com,M,63,1956-03-01,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5195,T0000005054,S005,1,2019-06-13 14:22:21,HD571515,¹Ú¿ÂÀ¯,2019-04-16 4:26,kawamura_yuki@example.com,F,54,1965-02-06,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5196,T0000005055,S005,1,2019-06-13 14:43:44,AS589687,±è¼±ÈÄ,2019-01-27 18:04,sakagami_shun@example.com,F,29,1990-04-19,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5197,T0000005056,S001,3,2019-06-13 17:01:01,HI988473,±èÀ±È£,2019-01-03 6:10,ooji_sawa@example.com,F,53,1965-11-19,ºÎ»ê±¤¿ª½Ã,PC-A,50000,150000
5198,T0000005057,S004,1,2019-06-13 17:10:59,OA917517,ÀÌ³ªÇý,2019-03-14 8:55,morikawa_maho@example.com,F,48,1970-09-17,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
5199,T0000005058,S005,1,2019-06-13 17:35:07,AS125481,±èÁØ¿ø,2019-01-12 16:45,okamoto_mia@example.com,F,72,1946-09-25,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5200,T0000005059,S001,2,2019-06-13 18:06:00,OA952474,±èÀ¯È£,2019-01-27 21:32,oobayashi_nana@example.com,F,59,1960-07-09,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
5201,T0000005060,S001,1,2019-06-13 18:40:59,HD719737,±èÇÏ¿ø,2019-01-30 23:23,fujisawa_tatsuya1@example.com,M,62,1957-05-22,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
5202,T0000005061,S001,2,2019-06-13 18:43:41,AS945488,ÀÌ°¡Èç,2019-03-30 11:53,kouno_mayuko@example.com,F,59,1960-05-17,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
5203,T0000005062,S005,1,2019-06-13 20:08:05,OA594481,±èÇÏ½Â,2019-02-14 16:48,yusuke_hiromi@example.com,F,34,1985-02-06,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5204,T0000005063,S001,2,2019-06-13 21:10:13,TS291302,ÃÖ¸®¿ø,2019-05-25 7:28,mizushima_misako@example.com,F,68,1950-11-14,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
5205,T0000005064,S005,1,2019-06-13 21:28:05,IK797502,ÀÌÀ¯Ã¤,2019-04-06 11:45,wada_tetsuhiro@example.com,M,49,1970-01-22,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
5206,T0000005065,S001,2,2019-06-13 21:34:53,PL191690,ÃÖ»êÇÏ,2019-06-02 19:47,seki_yuuichi@example.com,M,65,1953-12-14,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
5207,T0000005066,S004,1,2019-06-13 21:36:35,GD728833,±èÀÌµµ,2019-02-07 22:09,kashima_manami@example.com,F,37,1982-07-24,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
5208,T0000005067,S001,1,2019-06-13 22:17:57,HI331377,¹ÚÁöÈ«,2019-05-03 16:15,satou_keiji@example.com,M,80,1939-04-03,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5209,T0000005068,S005,1,2019-06-13 22:54:02,IK993568,±è¿ì¼º,2019-01-08 17:21,haga_yukiya@example.com,M,49,1969-10-21,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5210,T0000005069,S001,1,2019-06-13 23:17:53,TS535917,ÃÖ¸®°Ç,2019-06-05 16:06,kasai_keisuke@example.com,M,39,1980-05-25,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
5211,T0000005070,S005,1,2019-06-14 01:41:03,OA804659,¹Ú¸¶·ç,2019-05-14 22:41,takita_kaoru@example.com,M,80,1939-05-03,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5212,T0000005071,S005,1,2019-06-14 01:42:26,IK004670,±èµ¿±Ô,2019-01-13 1:02,tamaki_risa@example.com,F,23,1996-06-16,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
5213,T0000005072,S002,1,2019-06-14 01:49:53,HD765436,ÀÌµµ¾Æ,2019-03-10 20:55,honnma_yui@example.com,F,69,1950-07-27,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
5214,T0000005073,S003,1,2019-06-14 01:56:30,HI477508,ÀÌÈ­À½,2019-04-08 11:35,kawamoto_nana@example.com,F,33,1986-06-04,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5215,T0000005074,S002,3,2019-06-14 02:01:12,HD722956,±è°ÇÈñ,2019-01-06 0:22,nishihara_yumiko@example.com,F,46,1973-08-06,ºÎ»ê±¤¿ª½Ã,PC-B,85000,255000
5216,T0000005075,S001,1,2019-06-14 02:18:24,IK130171,¹Úµ¿Èñ,2019-05-04 3:15,imoto_tomoya@example.com,M,45,1974-01-20,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
5217,T0000005076,S001,1,2019-06-14 03:44:44,GD637785,ÀÌ´ÙÇÑ,2019-02-19 9:12,igawa_erika@example.com,F,52,1966-12-24,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5218,T0000005077,S002,1,2019-06-14 05:09:39,PL821971,ÃÖ½Â¸ð,2019-05-29 9:46,wakatsuki_sora@example.com,F,43,1975-08-27,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
5219,T0000005078,S001,1,2019-06-14 07:57:46,PL703435,¹Úµ¿¿µ,2019-05-05 5:18,yuasa_yoshino@example.com,F,58,1961-06-04,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
5220,T0000005079,S002,1,2019-06-14 09:16:57,HD112851,¹Úº¸°â,2019-05-01 7:06,nakata_rokurou@example.com,M,52,1967-06-01,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
5221,T0000005079,S003,1,2019-06-14 09:16:57,HD112851,¹Úº¸°â,2019-05-01 7:06,nakata_rokurou@example.com,M,52,1967-06-01,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
5222,T0000005080,S003,1,2019-06-14 11:26:09,IK276561,±è¼¼Çö,2019-01-07 13:40,kaneda_somegorou@example.com,M,70,1948-11-11,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
5223,T0000005080,S005,1,2019-06-14 11:26:09,IK276561,±è¼¼Çö,2019-01-07 13:40,kaneda_somegorou@example.com,M,70,1948-11-11,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
5224,T0000005081,S005,1,2019-06-14 12:28:44,HI969539,¹ÚÁØ¿ë,2019-04-30 21:28,yamato_saki@example.com,F,40,1978-12-07,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
5225,T0000005082,S005,1,2019-06-14 12:59:20,GD398654,ÀÌÅÂ¾ð,2019-02-20 22:19,shimizu_ryouko@example.com,F,41,1977-10-27,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
5226,T0000005083,S003,1,2019-06-14 14:31:36,HD434034,¹Ú¼ºÀç,2019-04-22 22:34,karasawa_myuu@example.com,F,35,1983-10-16,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
5227,T0000005084,S001,3,2019-06-14 14:34:30,OA270440,ÀÌÀ±Á¤,2019-03-09 10:26,hata_yutaka@example.com,M,50,1968-08-15,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,150000
